id	name	valenceRank	arousalRank	valenceValue	arousalValue	valenceVariance	arousalVariance
36	ACCEDE00036.mp4	2765	3259	2.40189720791	1.76085552046	0.203985781073	0.144621451102
37	ACCEDE00037.mp4	3936	7710	2.90078751584	3.37737719123	0.180049716536	0.131177832292
38	ACCEDE00038.mp4	2799	4034	2.40473913412	1.95763098164	0.202449732851	0.158300675205
39	ACCEDE00039.mp4	8577	985	3.38854416803	1.38468322251	0.188480324921	0.134466654981
40	ACCEDE00040.mp4	2872	3165	2.41140572291	1.73943054081	0.197600106363	0.14258187261
41	ACCEDE00041.mp4	2012	7603	2.35691004836	3.32480322346	0.215050906946	0.13152627572
42	ACCEDE00042.mp4	1219	6456	1.88161676512	2.8036581626	0.208466279446	0.148130736816
43	ACCEDE00043.mp4	2320	903	2.37429368173	1.37690142746	0.210849902384	0.138184924012
44	ACCEDE00044.mp4	2969	5321	2.46362279606	2.36384879943	0.201373954618	0.16273441634
45	ACCEDE00045.mp4	619	5010	1.57512374879	2.2566142341	0.181651027867	0.163961243688
46	ACCEDE00046.mp4	2092	4859	2.36802499885	2.20661396164	0.214975501315	0.164022548658
47	ACCEDE00047.mp4	7365	5619	3.22366210411	2.47197907635	0.167527996518	0.160240577108
48	ACCEDE00048.mp4	6215	2344	3.32261895671	1.57362512238	0.178437769561	0.124900853664
49	ACCEDE00049.mp4	3890	1995	2.86975054708	1.51477821253	0.182138397512	0.119939959854
50	ACCEDE00050.mp4	3938	7707	2.90213694926	3.37589391763	0.179920310305	0.131182499849
51	ACCEDE00051.mp4	8585	2571	3.38710696828	1.61555200009	0.187917832415	0.12941177724
52	ACCEDE00052.mp4	2621	7657	2.39128462075	3.35125114727	0.205172991955	0.131304549825
53	ACCEDE00053.mp4	3155	9004	2.57549558469	4.06927830744	0.215125436646	0.168198537925
54	ACCEDE00054.mp4	6677	7475	3.35983143215	3.26280155352	0.197418670914	0.132389690724
55	ACCEDE00055.mp4	2384	7637	2.3751756808	3.34143548775	0.210137808256	0.131376092176
56	ACCEDE00056.mp4	4388	4625	2.99563173744	2.13187583619	0.204840842956	0.163444087663
57	ACCEDE00057.mp4	5576	1628	3.09362915554	1.46042903856	0.208872178198	0.119144778095
58	ACCEDE00058.mp4	5986	9250	3.20626427792	4.21208175133	0.179430005845	0.184931445593
59	ACCEDE00059.mp4	2451	9429	2.3784620565	4.31832812769	0.210514581423	0.198912405971
60	ACCEDE00060.mp4	9182	6616	3.44866893069	2.87171455197	0.187440301523	0.14527898207
61	ACCEDE00061.mp4	2510	7611	2.38292819525	3.32871053933	0.209379126102	0.131487764886
62	ACCEDE00062.mp4	1862	7824	2.30360108682	3.43426047213	0.220216953708	0.131250157318
63	ACCEDE00063.mp4	3946	7263	2.90698479326	3.16225218539	0.179732351474	0.134689342418
64	ACCEDE00064.mp4	1648	4426	2.2123316923	2.07088808196	0.215297330972	0.162286606848
65	ACCEDE00065.mp4	8449	7377	3.41768398883	3.21598724211	0.19301637562	0.13333176331
66	ACCEDE00066.mp4	8908	1728	3.37770440785	1.47446907635	0.184282362473	0.118794695819
67	ACCEDE00067.mp4	8941	5480	3.37777029013	2.42088537001	0.180892590564	0.161555443368
68	ACCEDE00068.mp4	8955	3634	3.38188888336	1.85159032768	0.182365149177	0.152075098293
69	ACCEDE00069.mp4	4542	6862	3.00823767346	2.97930789324	0.202626071359	0.140925162552
70	ACCEDE00070.mp4	4405	2406	2.9970233018	1.58477364531	0.205184113256	0.126064825118
71	ACCEDE00071.mp4	8462	1896	3.41450835262	1.49933971874	0.19299381823	0.11919786963
72	ACCEDE00072.mp4	5666	3358	3.08755130507	1.78398581152	0.204704898505	0.146700670296
73	ACCEDE00073.mp4	5802	5002	3.1246576327	2.2539313436	0.190473077729	0.163973370243
74	ACCEDE00074.mp4	2358	4851	2.37595005387	2.20400259961	0.209911310863	0.164015886479
75	ACCEDE00075.mp4	2663	5819	2.39437995867	2.54757867923	0.205992093962	0.157944570282
76	ACCEDE00076.mp4	2646	4035	2.3931270838	1.95790831997	0.20577631396	0.15831369312
77	ACCEDE00077.mp4	4456	3021	3.0011979949	1.70761457373	0.205340802542	0.139376179133
78	ACCEDE00078.mp4	6107	856	3.26125590328	1.37261622894	0.17716047957	0.140493975507
79	ACCEDE00079.mp4	5052	149	2.98085724949	1.32396677775	0.194640549421	0.18966739446
80	ACCEDE00080.mp4	6768	7099	3.32654080902	3.08630313531	0.202583066368	0.137023443123
81	ACCEDE00081.mp4	8856	1067	3.37911997508	1.39286316114	0.189233810205	0.131138913246
82	ACCEDE00082.mp4	7413	418	3.2250275963	1.33890995318	0.15834412757	0.167887122496
83	ACCEDE00083.mp4	7783	3872	3.36259864202	1.91351292593	0.168518924902	0.156019857738
84	ACCEDE00084.mp4	7064	4584	3.22447679755	2.11911873131	0.18887887587	0.163256066394
85	ACCEDE00085.mp4	6214	5393	3.32236876613	2.38949122749	0.178314514541	0.162245366811
86	ACCEDE00086.mp4	1079	9370	1.76856881435	4.28304576301	0.19423456835	0.194138972916
87	ACCEDE00087.mp4	2005	6469	2.35483419653	2.80913116006	0.215383780038	0.147901839448
88	ACCEDE00088.mp4	812	4543	1.62709507002	2.10646116233	0.181841535423	0.163041788619
89	ACCEDE00089.mp4	1845	2539	2.29635071435	1.60945686082	0.220582101058	0.12873940852
90	ACCEDE00090.mp4	8004	2082	3.40208700326	1.52881982781	0.182506376103	0.120861558284
91	ACCEDE00091.mp4	5340	5115	3.06356974695	2.29217844896	0.205606499578	0.163710801296
92	ACCEDE00092.mp4	4144	5184	2.97708869156	2.31590467023	0.189139389628	0.163454617741
93	ACCEDE00093.mp4	7558	7920	3.26827480437	3.48280316261	0.173090743098	0.131709679714
94	ACCEDE00094.mp4	8394	2912	3.4311193728	1.68426902376	0.191918506892	0.136929133064
95	ACCEDE00095.mp4	6334	286	3.35239163549	1.33107107436	0.187649993775	0.178140512123
96	ACCEDE00096.mp4	2377	3176	2.37538416586	1.74191068886	0.210113067949	0.142823418427
97	ACCEDE00097.mp4	1510	7631	2.1328647177	3.33849540845	0.207966138578	0.131400010061
98	ACCEDE00098.mp4	3381	725	2.68579589375	1.36133895404	0.223520534206	0.147606310849
99	ACCEDE00099.mp4	4610	5399	3.00741639299	2.39164195217	0.205391039817	0.162201236831
100	ACCEDE00100.mp4	6806	6031	3.31263923013	2.63024443179	0.203393810767	0.155039042194
101	ACCEDE00101.mp4	6745	3961	3.33495492256	1.93754521592	0.20171264684	0.157312420414
102	ACCEDE00102.mp4	1581	3557	2.17977997617	1.83227464321	0.21012501444	0.150653850779
103	ACCEDE00103.mp4	1111	7307	1.78992392579	3.18289971534	0.198090874231	0.134134952678
104	ACCEDE00104.mp4	3394	4076	2.69214060179	1.96933017335	0.2233346554	0.158835174901
105	ACCEDE00105.mp4	3260	8829	2.6267413035	3.96987230141	0.221800962974	0.158124851911
106	ACCEDE00106.mp4	9201	7503	3.45664962941	3.27628152158	0.187227566975	0.132163017026
107	ACCEDE00107.mp4	9341	9064	3.51366789821	4.10377781345	0.18756644642	0.172008091155
108	ACCEDE00108.mp4	3927	5448	2.89471506543	2.40928599236	0.18059181032	0.161821641037
109	ACCEDE00109.mp4	497	7384	1.54394784228	3.21931226238	0.16944087153	0.133257283138
110	ACCEDE00110.mp4	2219	8957	2.36929251967	4.04240258375	0.215440532716	0.165339923494
111	ACCEDE00111.mp4	8092	5024	3.41010629966	2.26131841117	0.187777444893	0.163937644093
112	ACCEDE00112.mp4	3109	7802	2.5530450793	3.42321620182	0.21057519246	0.131197762323
113	ACCEDE00113.mp4	1035	9572	1.73920553612	4.40464604465	0.187859117339	0.211157326433
114	ACCEDE00114.mp4	5502	7411	3.11013325835	3.23216451899	0.209485237374	0.132979991768
115	ACCEDE00115.mp4	1907	9013	2.32279324921	4.07443964411	0.218617383704	0.16875856997
116	ACCEDE00116.mp4	2829	5030	2.40747882814	2.2633380398	0.200833165937	0.163926604394
117	ACCEDE00117.mp4	3744	8543	2.81139468853	3.81132237202	0.199565077171	0.145126390737
118	ACCEDE00118.mp4	6750	9508	3.33312576744	4.36592040867	0.201926442275	0.205544926386
119	ACCEDE00119.mp4	524	3646	1.55084742815	1.8546321836	0.173245622614	0.152290539863
120	ACCEDE00120.mp4	1095	3187	1.77924637007	1.7443980016	0.196241598726	0.143064249384
121	ACCEDE00121.mp4	9330	2616	3.51203991567	1.62422587502	0.186802826862	0.130372067114
122	ACCEDE00122.mp4	2465	1079	2.37952181824	1.39409362107	0.210405934053	0.130684902528
123	ACCEDE00123.mp4	4398	4141	2.99645030471	1.98764197609	0.2050604526	0.159612353325
124	ACCEDE00124.mp4	2533	4464	2.38466923239	2.08235285432	0.208451400622	0.162555136433
125	ACCEDE00125.mp4	1891	9542	2.31596936925	4.38649358055	0.219292095692	0.208491796337
126	ACCEDE00126.mp4	2862	7267	2.41049249157	3.16412449658	0.198450396889	0.134637531065
127	ACCEDE00127.mp4	6601	6820	3.38488992082	2.96068488442	0.190236815741	0.141656554256
128	ACCEDE00128.mp4	8410	4365	3.42721089747	2.05266384967	0.192437808573	0.161811748706
129	ACCEDE00129.mp4	8385	4218	3.43299442748	2.00965813306	0.191581192063	0.160453029123
130	ACCEDE00130.mp4	66	6724	1.34998810807	2.91851022946	0.121832176768	0.143349124298
131	ACCEDE00131.mp4	262	7671	1.49513447531	3.35813620147	0.142477751389	0.131262085067
132	ACCEDE00132.mp4	272	5025	1.49792855447	2.26165486791	0.143036059378	0.163935842687
133	ACCEDE00133.mp4	2351	9725	2.37615853893	4.49805255432	0.209787305218	0.225326194953
134	ACCEDE00134.mp4	6395	843	3.36765326075	1.37145169421	0.188443641156	0.1411568555
135	ACCEDE00135.mp4	4312	1211	2.98941062616	1.40819143416	0.201497067892	0.126247913694
136	ACCEDE00136.mp4	8527	6133	3.39863017157	2.67088832277	0.19125962426	0.153508617296
137	ACCEDE00137.mp4	6432	7743	3.37317331635	3.39374301798	0.18813189692	0.131148404046
138	ACCEDE00138.mp4	7694	1217	3.32697473235	1.40886002165	0.174134714787	0.126071684847
139	ACCEDE00139.mp4	6401	6433	3.36915440422	2.79399968101	0.188382590013	0.148533998828
140	ACCEDE00140.mp4	8054	7629	3.40664062471	3.33751585572	0.186122085711	0.131408231594
141	ACCEDE00141.mp4	4076	5091	2.95895513571	2.28399193119	0.187393538016	0.16378294518
142	ACCEDE00142.mp4	7672	3853	3.31747915577	1.90844633402	0.175007751025	0.155731391302
143	ACCEDE00143.mp4	4212	6904	2.98203270012	2.99803535258	0.192781267254	0.140201994045
144	ACCEDE00144.mp4	5659	5384	3.08706642035	2.38626913729	0.205160715277	0.16231059375
145	ACCEDE00145.mp4	3147	2891	2.57159114897	1.67983823022	0.214408323609	0.136458641381
146	ACCEDE00146.mp4	7037	3485	3.23003849867	1.8145308388	0.191639383631	0.149266842301
147	ACCEDE00147.mp4	4014	4750	2.93416928008	2.17138377636	0.185325120605	0.163854843098
148	ACCEDE00148.mp4	7486	7152	3.24451654197	3.11067347238	0.16693147687	0.13622817098
149	ACCEDE00149.mp4	4849	2148	2.99305522716	1.53975302794	0.211081841239	0.121717757593
150	ACCEDE00150.mp4	2540	7903	2.38519911326	3.4741673001	0.208114258909	0.131601155825
151	ACCEDE00151.mp4	1204	2293	1.86866583973	1.56462518347	0.207378414745	0.123992053558
152	ACCEDE00152.mp4	4905	3879	2.98969026781	1.91538495338	0.2085954691	0.156124927482
153	ACCEDE00153.mp4	7288	7586	3.22147162706	3.31651275986	0.177794611491	0.131614454508
154	ACCEDE00154.mp4	3875	635	2.8596297964	1.35418007438	0.182457075289	0.15303770223
155	ACCEDE00155.mp4	7107	2541	3.2163225836	1.60983603065	0.183991330679	0.128781150846
156	ACCEDE00156.mp4	3643	2766	2.78247768466	1.65400477152	0.211742525152	0.133662968835
157	ACCEDE00157.mp4	5850	3572	3.14500078188	1.83600990516	0.183820659526	0.150935881083
158	ACCEDE00158.mp4	8623	3737	3.38546280522	1.87797708946	0.190312005043	0.153868752584
159	ACCEDE00159.mp4	9794	102	3.64059568367	1.32177831952	0.197260333801	0.193820336431
160	ACCEDE00160.mp4	9513	3756	3.54453144369	1.88291317744	0.190259577473	0.154185539182
161	ACCEDE00161.mp4	3914	1322	2.88594374817	1.42107660541	0.181259494951	0.123398945505
162	ACCEDE00162.mp4	6203	3558	3.31961666977	1.83252324619	0.1769044517	0.150672728849
163	ACCEDE00163.mp4	6591	5935	3.38462727519	2.59251702391	0.190120142573	0.156394107283
164	ACCEDE00164.mp4	7905	6265	3.39307083279	2.72440077428	0.169703045941	0.151395527433
165	ACCEDE00165.mp4	7898	1956	3.39243332579	1.50862710324	0.168482014227	0.119607050848
166	ACCEDE00166.mp4	8767	4922	3.38154277286	2.22731086594	0.193613345629	0.164040093987
167	ACCEDE00167.mp4	9648	232	3.58554517364	1.32814834215	0.179010043297	0.182573253455
168	ACCEDE00168.mp4	8864	1245	3.37890219551	1.41204088263	0.188591259181	0.125289554723
169	ACCEDE00169.mp4	6727	6262	3.34153988098	2.72317312461	0.200828957031	0.151445028116
170	ACCEDE00170.mp4	9728	1899	3.61842572026	1.49979902531	0.172433913667	0.119215236657
171	ACCEDE00171.mp4	9139	1736	3.43601896578	1.47561549677	0.189106556184	0.118786972834
172	ACCEDE00172.mp4	5055	7590	2.98067698381	3.31846191766	0.19423324443	0.131592937554
173	ACCEDE00173.mp4	7459	5832	3.23673157187	2.55257463287	0.163496224305	0.157778361984
174	ACCEDE00174.mp4	9763	2465	3.63018251904	1.59559408194	0.186016745861	0.127224683157
175	ACCEDE00175.mp4	8743	1964	3.38219611159	1.50988152692	0.193949841973	0.119671171077
176	ACCEDE00176.mp4	9387	5179	3.51898356208	2.31417590486	0.189975823481	0.163475602118
177	ACCEDE00177.mp4	5102	1465	2.98705101442	1.43878864312	0.191440086194	0.120777691048
178	ACCEDE00178.mp4	7756	1936	3.35373499364	1.50550762348	0.169437740916	0.119456420517
179	ACCEDE00179.mp4	8432	7764	3.42183674388	3.40420984754	0.192883529585	0.131151457227
180	ACCEDE00180.mp4	7307	3172	3.22201213438	1.74100798787	0.175726689357	0.142735665147
181	ACCEDE00181.mp4	8360	4516	3.43157386305	2.09818004698	0.190932848246	0.162886371707
182	ACCEDE00182.mp4	5175	3387	3.01064238634	1.79087278804	0.190793247761	0.14729597203
183	ACCEDE00183.mp4	8591	1641	3.38633392352	1.46222256538	0.187800074034	0.11907225093
184	ACCEDE00184.mp4	9762	1820	3.6298466105	1.48788170761	0.185642588428	0.118872745957
185	ACCEDE00185.mp4	8902	6340	3.37786774253	2.75526521184	0.184948990177	0.150138442101
186	ACCEDE00186.mp4	1962	3768	2.34208253528	1.88604172018	0.216899295051	0.154383290937
187	ACCEDE00187.mp4	8757	7773	3.38181499733	3.40870362529	0.193796478282	0.131157628126
188	ACCEDE00188.mp4	8841	8901	3.37952831179	4.01055121321	0.190325259462	0.16207990342
189	ACCEDE00189.mp4	9144	22	3.43748989193	1.31835408277	0.188976024929	0.201104110865
190	ACCEDE00190.mp4	5922	7858	3.17759833747	3.45139026523	0.177785491904	0.131370837581
191	ACCEDE00191.mp4	6132	3486	3.27305620661	1.81477517849	0.17547147982	0.149286472869
192	ACCEDE00192.mp4	7322	2557	3.22243885069	1.6128779159	0.173885567006	0.129116459576
193	ACCEDE00193.mp4	6921	1694	3.27056866244	1.46963819863	0.201122526996	0.118859802812
194	ACCEDE00194.mp4	7693	2875	3.32654311524	1.67647991437	0.174183229218	0.136100070599
195	ACCEDE00195.mp4	2857	941	2.4100358759	1.38045812367	0.198852929577	0.136413566557
196	ACCEDE00196.mp4	8506	379	3.40376004545	1.33648653927	0.192117263805	0.17083051136
197	ACCEDE00197.mp4	8838	6389	3.37960997913	2.77560986472	0.190525988224	0.149298705124
198	ACCEDE00198.mp4	8301	2253	3.42822133099	1.55764660342	0.187768971792	0.123316781333
199	ACCEDE00199.mp4	6388	6677	3.3659019267	2.89806070778	0.188483400042	0.144187560275
200	ACCEDE00200.mp4	5469	3887	3.1049206439	1.91752796606	0.209447114682	0.156244206958
201	ACCEDE00201.mp4	8654	265	3.38461890936	1.32991910459	0.192112161741	0.17984671557
202	ACCEDE00202.mp4	4170	423	2.97936813229	1.33922716062	0.190316229904	0.16751508454
203	ACCEDE00203.mp4	1665	1597	2.21958206476	1.45619254968	0.216458552635	0.119351024877
204	ACCEDE00204.mp4	9583	8352	3.56224356706	3.70801625981	0.185993848151	0.138902828895
205	ACCEDE00205.mp4	4329	8999	2.99080219052	4.0664129706	0.202505569599	0.167889157884
206	ACCEDE00206.mp4	7394	6235	3.22448708897	2.71214825864	0.16226330084	0.151887626444
207	ACCEDE00207.mp4	9498	6062	3.54073598869	2.64253182374	0.19071710778	0.154584226263
208	ACCEDE00208.mp4	5351	3142	3.06709579243	1.73426792871	0.206249458761	0.14207460942
209	ACCEDE00209.mp4	8622	380	3.38549002766	1.33654755306	0.190243674935	0.170754126573
210	ACCEDE00210.mp4	9420	8071	3.52279697312	3.5602609903	0.190778156655	0.133220838723
211	ACCEDE00211.mp4	7903	385	3.39288868793	1.33685351016	0.169358821583	0.170372920287
212	ACCEDE00212.mp4	8468	560	3.41304267437	1.34858071751	0.192947118538	0.157891871433
213	ACCEDE00213.mp4	8673	1345	3.38410168287	1.4238436817	0.19291531778	0.122900106707
214	ACCEDE00214.mp4	8278	5098	3.42691441172	2.28637614241	0.185894789553	0.163762811653
215	ACCEDE00215.mp4	7612	4924	3.29158212872	2.22797175932	0.175345460696	0.164039637605
216	ACCEDE00216.mp4	3386	542	2.68823616607	1.34728643256	0.223457555477	0.159100253024
217	ACCEDE00217.mp4	1187	2026	1.85398812429	1.51973180117	0.206005384174	0.120240010738
218	ACCEDE00218.mp4	2630	8860	2.39194790745	3.98734920345	0.205429540268	0.15979489406
219	ACCEDE00219.mp4	4435	9289	2.99947900363	4.23505152928	0.205434610411	0.187851814181
220	ACCEDE00220.mp4	1654	8310	2.21489064729	3.68561939347	0.21572301483	0.137799978218
221	ACCEDE00221.mp4	988	3060	1.70940292441	1.71611208252	0.180018211853	0.140250726211
222	ACCEDE00222.mp4	2778	3182	2.40285528869	1.74326651671	0.203318453058	0.142954870776
223	ACCEDE00223.mp4	9304	246	3.50456250129	1.32889187555	0.185071706738	0.181410464908
224	ACCEDE00224.mp4	1920	3081	2.32833765168	1.72072496794	0.217982150456	0.140719277287
225	ACCEDE00225.mp4	6059	2527	3.23944104363	1.60718681564	0.17946452986	0.128489782454
226	ACCEDE00226.mp4	4904	8376	2.98975035637	3.72088700002	0.208652884197	0.139577048611
227	ACCEDE00227.mp4	9772	6208	3.63320569587	2.70116655844	0.189350554775	0.152324804269
228	ACCEDE00228.mp4	3309	9392	2.65065597228	4.29616514166	0.223250108432	0.195899435812
229	ACCEDE00229.mp4	7733	9554	3.34380779994	4.39374817126	0.171574439844	0.20955348703
230	ACCEDE00230.mp4	9775	7914	3.63421342148	3.47975325713	0.19044872079	0.131670008998
231	ACCEDE00231.mp4	7209	5867	3.2192242545	2.56607501561	0.183413768683	0.157321112422
232	ACCEDE00232.mp4	7629	4012	3.29891961971	1.95154451907	0.175551820904	0.158010705654
233	ACCEDE00233.mp4	7877	7290	3.38777830277	3.17490867136	0.167720697115	0.134345034051
234	ACCEDE00234.mp4	3986	3904	2.92297566786	1.92209445062	0.183456410375	0.156494828096
235	ACCEDE00235.mp4	8861	2019	3.37898386285	1.51860827507	0.188837183751	0.120169596529
236	ACCEDE00236.mp4	9256	4539	3.48294634505	2.10523160666	0.186455520771	0.163019480064
237	ACCEDE00237.mp4	9604	1642	3.56755720406	1.46236094347	0.184005390556	0.119067009752
238	ACCEDE00238.mp4	9517	4147	3.54554356503	1.98934490857	0.190110793886	0.159680995721
239	ACCEDE00239.mp4	2493	1308	2.38164134172	1.41940763409	0.209888970114	0.123717343925
240	ACCEDE00240.mp4	4890	4308	2.99059159621	2.03583628406	0.20940652159	0.16132367643
241	ACCEDE00241.mp4	9101	597	3.42483992702	1.35130144064	0.189560972921	0.15546045799
242	ACCEDE00242.mp4	6726	32	3.341905712	1.31876138806	0.200774599699	0.200179066157
243	ACCEDE00243.mp4	5555	4720	3.09847235961	2.16181749317	0.209286083087	0.163778599874
244	ACCEDE00244.mp4	6307	4876	3.34563648988	2.21217568856	0.186469577632	0.1640333851
245	ACCEDE00245.mp4	4030	8196	2.94056562992	3.62540312097	0.186128826161	0.135265311824
246	ACCEDE00246.mp4	6690	6553	3.35507562885	2.84473637457	0.198442925847	0.146408855715
247	ACCEDE00247.mp4	8484	3820	3.40913419904	1.89969726801	0.19271036894	0.155219093106
248	ACCEDE00248.mp4	9163	464	3.44307941131	1.34189955537	0.188328837378	0.16452637186
249	ACCEDE00249.mp4	9596	538	3.56553296139	1.34700141903	0.184802858779	0.159371034551
250	ACCEDE00250.mp4	9048	2097	3.4092481098	1.53128399667	0.188611175691	0.121045243066
251	ACCEDE00251.mp4	6637	450	3.37446467309	1.3409708127	0.193638407893	0.16553246324
252	ACCEDE00252.mp4	7509	4112	3.25114818317	1.97944118604	0.169305847544	0.159273178155
253	ACCEDE00253.mp4	7217	3801	3.21945183653	1.89468917786	0.183055099664	0.154917716289
254	ACCEDE00254.mp4	6483	397	3.37921119585	1.33759384687	0.187757997572	0.169462917652
255	ACCEDE00255.mp4	2532	6856	2.38459353513	2.97664106848	0.208497466751	0.141029188748
256	ACCEDE00256.mp4	2748	7268	2.40064433304	3.16459272241	0.204716088031	0.134624621197
257	ACCEDE00257.mp4	5631	803	3.08512688147	1.36793127549	0.206660267449	0.143256237085
258	ACCEDE00258.mp4	6905	2360	3.27642195881	1.57648037043	0.201867497674	0.125195349768
259	ACCEDE00259.mp4	7587	3656	3.28079170078	1.85717357688	0.174606358042	0.152468795472
260	ACCEDE00260.mp4	7893	4596	3.39197796364	2.12284221516	0.167581705048	0.163313817357
261	ACCEDE00261.mp4	9637	2100	3.58104528409	1.53177842917	0.180407650429	0.121082735513
262	ACCEDE00262.mp4	8309	3738	3.42867591161	1.87823635065	0.188335087786	0.153885537346
263	ACCEDE00263.mp4	8559	5353	3.39177786747	2.37520753824	0.189590442594	0.162526333499
264	ACCEDE00264.mp4	6998	4378	3.24239967363	2.05652865712	0.195515091671	0.161916123217
265	ACCEDE00265.mp4	7722	2871	3.33906001164	1.6756427039	0.172429897337	0.136010427024
266	ACCEDE00266.mp4	8996	1331	3.39395047781	1.42215564402	0.185858670016	0.123200166143
267	ACCEDE00267.mp4	8608	2411	3.38587114192	1.58568263781	0.189218644735	0.12616125976
268	ACCEDE00268.mp4	9742	3362	3.62312843977	1.78493256647	0.177992657911	0.146783002543
269	ACCEDE00269.mp4	7157	1669	3.21774497129	1.46611953411	0.184629267208	0.118943543106
270	ACCEDE00270.mp4	7851	2263	3.3799254156	1.55938382868	0.168620217933	0.123482424595
271	ACCEDE00271.mp4	8686	3711	3.38374779106	1.87125708195	0.19333533691	0.153428029116
272	ACCEDE00272.mp4	8157	8854	3.41609096675	3.98396213633	0.1892441043	0.159467773805
273	ACCEDE00273.mp4	7203	688	3.21905356797	1.3583378014	0.183652479777	0.149786445431
274	ACCEDE00274.mp4	8747	5039	3.3820872218	2.26637147957	0.19391827173	0.163909004712
275	ACCEDE00275.mp4	9781	3467	3.63622887269	1.81014284968	0.192626070725	0.148911781104
276	ACCEDE00276.mp4	9066	5388	3.41454344395	2.38770058525	0.189141299959	0.162281747565
277	ACCEDE00277.mp4	8938	3931	3.37688773444	1.92938227468	0.180557935317	0.156884852815
278	ACCEDE00278.mp4	3962	890	2.9133811431	1.37570429185	0.181374451391	0.138809938434
279	ACCEDE00279.mp4	7272	8440	3.22101646299	3.75537571579	0.179313957888	0.141522335071
280	ACCEDE00280.mp4	5910	7217	3.17264926946	3.14078870083	0.179036462514	0.135304248394
281	ACCEDE00281.mp4	5455	8386	3.10043294966	3.72625987454	0.209415740627	0.139866838963
282	ACCEDE00282.mp4	2993	1479	2.48026746099	1.44058709522	0.202754063308	0.120581953297
283	ACCEDE00283.mp4	3284	4194	2.63845461066	2.00275829523	0.222639852372	0.160200397065
284	ACCEDE00284.mp4	3326	3192	2.65895289818	1.74553096679	0.223512590508	0.143173475815
